,date,quarter_date,regime,bloc,Strat,ticker,weight_ticker
1247,2021-11-23,2021-11-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1248,2021-11-23,2021-11-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1249,2021-11-24,2021-11-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1250,2021-11-24,2021-11-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1251,2021-11-24,2021-11-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1252,2021-11-24,2021-11-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1253,2021-11-24,2021-11-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1254,2021-11-24,2021-11-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1255,2021-11-25,2021-11-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1256,2021-11-25,2021-11-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1257,2021-11-25,2021-11-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1258,2021-11-25,2021-11-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1259,2021-11-25,2021-11-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1260,2021-11-25,2021-11-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1261,2021-11-26,2021-11-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1262,2021-11-26,2021-11-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1263,2021-11-26,2021-11-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1264,2021-11-26,2021-11-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1265,2021-11-26,2021-11-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1266,2021-11-26,2021-11-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1267,2021-11-29,2021-11-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1268,2021-11-29,2021-11-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1269,2021-11-29,2021-11-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1270,2021-11-29,2021-11-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1271,2021-11-29,2021-11-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1272,2021-11-29,2021-11-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1273,2021-11-30,2021-11-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1274,2021-11-30,2021-11-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1275,2021-11-30,2021-11-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1276,2021-11-30,2021-11-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1277,2021-11-30,2021-11-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1278,2021-11-30,2021-11-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1279,2021-12-01,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1280,2021-12-01,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1281,2021-12-01,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1282,2021-12-01,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1283,2021-12-01,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1284,2021-12-01,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1285,2021-12-02,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1286,2021-12-02,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1287,2021-12-02,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1288,2021-12-02,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1289,2021-12-02,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1290,2021-12-02,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1291,2021-12-03,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1292,2021-12-03,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1293,2021-12-03,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1294,2021-12-03,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1295,2021-12-03,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1296,2021-12-03,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1297,2021-12-06,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1298,2021-12-06,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1299,2021-12-06,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1300,2021-12-06,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1301,2021-12-06,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1302,2021-12-06,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1303,2021-12-07,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1304,2021-12-07,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1305,2021-12-07,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1306,2021-12-07,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1307,2021-12-07,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1308,2021-12-07,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1309,2021-12-08,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1310,2021-12-08,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1311,2021-12-08,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1312,2021-12-08,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1313,2021-12-08,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1314,2021-12-08,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1315,2021-12-09,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1316,2021-12-09,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1317,2021-12-09,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1318,2021-12-09,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1319,2021-12-09,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1320,2021-12-09,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1321,2021-12-10,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1322,2021-12-10,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1323,2021-12-10,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1324,2021-12-10,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1325,2021-12-10,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1326,2021-12-10,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1327,2021-12-13,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1328,2021-12-13,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1329,2021-12-13,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1330,2021-12-13,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1331,2021-12-13,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1332,2021-12-13,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1333,2021-12-14,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1334,2021-12-14,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1335,2021-12-14,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1336,2021-12-14,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1337,2021-12-14,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1338,2021-12-14,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1339,2021-12-15,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1340,2021-12-15,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1341,2021-12-15,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1342,2021-12-15,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1343,2021-12-15,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1344,2021-12-15,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1345,2021-12-16,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1346,2021-12-16,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1347,2021-12-16,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1348,2021-12-16,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1349,2021-12-16,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1350,2021-12-16,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1351,2021-12-17,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1352,2021-12-17,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1353,2021-12-17,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1354,2021-12-17,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1355,2021-12-17,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1356,2021-12-17,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1357,2021-12-20,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1358,2021-12-20,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1359,2021-12-20,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1360,2021-12-20,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1361,2021-12-20,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1362,2021-12-20,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1363,2021-12-21,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1364,2021-12-21,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1365,2021-12-21,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1366,2021-12-21,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1367,2021-12-21,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1368,2021-12-21,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1369,2021-12-22,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1370,2021-12-22,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1371,2021-12-22,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1372,2021-12-22,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1373,2021-12-22,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1374,2021-12-22,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1375,2021-12-23,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1376,2021-12-23,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1377,2021-12-23,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1378,2021-12-23,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1379,2021-12-23,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1380,2021-12-23,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1381,2021-12-24,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1382,2021-12-24,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1383,2021-12-24,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1384,2021-12-24,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1385,2021-12-24,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1386,2021-12-24,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1387,2021-12-27,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1388,2021-12-27,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1389,2021-12-27,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1390,2021-12-27,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1391,2021-12-27,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1392,2021-12-27,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1393,2021-12-28,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1394,2021-12-28,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1395,2021-12-28,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1396,2021-12-28,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1397,2021-12-28,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1398,2021-12-28,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1399,2021-12-29,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1400,2021-12-29,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1401,2021-12-29,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1402,2021-12-29,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1403,2021-12-29,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1404,2021-12-29,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1405,2021-12-30,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1406,2021-12-30,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1407,2021-12-30,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1408,2021-12-30,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1409,2021-12-30,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1410,2021-12-30,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1411,2021-12-31,2021-12-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1412,2021-12-31,2021-12-01,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1413,2021-12-31,2021-12-01,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1414,2021-12-31,2021-12-01,stress,bloc2,STRAT2,LDAPB2E ID Equity,0.15
1415,2021-12-31,2021-12-01,stress,bloc3,STRAT3,00XL GR Equity,0.1
1416,2021-12-31,2021-12-01,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1417,2022-01-03,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1418,2022-01-03,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1419,2022-01-03,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1420,2022-01-03,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1421,2022-01-03,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1422,2022-01-03,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1423,2022-01-04,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1424,2022-01-04,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1425,2022-01-04,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1426,2022-01-04,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1427,2022-01-04,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1428,2022-01-04,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1429,2022-01-05,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1430,2022-01-05,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1431,2022-01-05,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1432,2022-01-05,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1433,2022-01-05,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1434,2022-01-05,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1435,2022-01-06,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1436,2022-01-06,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1437,2022-01-06,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1438,2022-01-06,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1439,2022-01-06,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1440,2022-01-06,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1441,2022-01-07,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1442,2022-01-07,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1443,2022-01-07,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1444,2022-01-07,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1445,2022-01-07,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1446,2022-01-07,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1447,2022-01-10,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1448,2022-01-10,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1449,2022-01-10,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1450,2022-01-10,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1451,2022-01-10,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1452,2022-01-10,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1453,2022-01-11,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1454,2022-01-11,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1455,2022-01-11,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1456,2022-01-11,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1457,2022-01-11,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1458,2022-01-11,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1459,2022-01-12,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1460,2022-01-12,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1461,2022-01-12,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1462,2022-01-12,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1463,2022-01-12,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1464,2022-01-12,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1465,2022-01-13,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1466,2022-01-13,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1467,2022-01-13,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1468,2022-01-13,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1469,2022-01-13,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1470,2022-01-13,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1471,2022-01-14,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1472,2022-01-14,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1473,2022-01-14,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1474,2022-01-14,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1475,2022-01-14,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1476,2022-01-14,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1477,2022-01-17,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1478,2022-01-17,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1479,2022-01-17,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1480,2022-01-17,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1481,2022-01-17,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1482,2022-01-17,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1483,2022-01-18,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1484,2022-01-18,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1485,2022-01-18,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1486,2022-01-18,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1487,2022-01-18,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1488,2022-01-18,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1489,2022-01-19,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1490,2022-01-19,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1491,2022-01-19,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1492,2022-01-19,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1493,2022-01-19,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1494,2022-01-19,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1495,2022-01-20,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1496,2022-01-20,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1497,2022-01-20,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1498,2022-01-20,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1499,2022-01-20,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1500,2022-01-20,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1501,2022-01-21,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1502,2022-01-21,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1503,2022-01-21,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1504,2022-01-21,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1505,2022-01-21,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1506,2022-01-21,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1507,2022-01-24,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1508,2022-01-24,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1509,2022-01-24,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1510,2022-01-24,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1511,2022-01-24,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1512,2022-01-24,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1513,2022-01-25,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1514,2022-01-25,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1515,2022-01-25,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1516,2022-01-25,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1517,2022-01-25,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1518,2022-01-25,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1519,2022-01-26,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1520,2022-01-26,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1521,2022-01-26,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1522,2022-01-26,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1523,2022-01-26,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1524,2022-01-26,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1525,2022-01-27,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1526,2022-01-27,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1527,2022-01-27,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1528,2022-01-27,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1529,2022-01-27,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1530,2022-01-27,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1531,2022-01-28,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1532,2022-01-28,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1533,2022-01-28,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1534,2022-01-28,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1535,2022-01-28,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1536,2022-01-28,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1537,2022-01-31,2022-01-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
1538,2022-01-31,2022-01-03,stress,bloc1,STRAT1,LYEGTIE ID Equity,0.25
1539,2022-01-31,2022-01-03,stress,bloc2,STRAT2,CDARMEC LX Equity,0.15
1540,2022-01-31,2022-01-03,stress,bloc2,STRAT2,NMAPBIE LX Equity,0.15
1541,2022-01-31,2022-01-03,stress,bloc3,STRAT3,00XL GR Equity,0.1
1542,2022-01-31,2022-01-03,stress,bloc3,STRAT3,NUMCAII ID Equity,0.1
1543,2022-02-01,2022-02-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
